"Name","Location","Year","Kilometers_Driven","Fuel_Type","Seats","Price","brand","Engine_CC","Power_bhp","New_Price2","Mileage_kmpl","Transauto1","Owner_Type2"
"Hyundai i10 Sportz","Coimbatore",2014,31446,"Petrol",5,4.66,"Hyundai",1197,78.9,NA,20.36,0,1
"Hyundai Grand i10 Asta","Chennai",2015,25000,"Petrol",5,5.5,"Hyundai",1197,82,NA,18.9,0,1
"Hyundai i20 Asta 1.2","Ahmedabad",2016,57000,"Petrol",5,6,"Hyundai",1197,81.83,NA,18.6,0,1
"Hyundai Santro Xing XL AT eRLX Euro II","Hyderabad",2007,76000,"Petrol",5,2.4,"Hyundai",1086,NA,NA,17,1,1
"Maruti Vitara Brezza ZDi Plus","Kochi",2018,57078,"Diesel",5,10.19,"Maruti",1248,88.5,11.58,24.3,0,1
"Honda Amaze S i-Dtech","Kochi",2016,47471,"Diesel",5,5.25,"Honda",1498,98.6,NA,25.8,0,1
"Mercedes-Benz M-Class ML 250 CDI","Hyderabad",2014,50000,"Diesel",5,45,"Mercedes-Benz",2143,203.2,NA,15.26,1,1
"Hyundai i20 Sportz Diesel","Ahmedabad",2010,62000,"Diesel",5,2.7,"Hyundai",1396,90,NA,23,0,1
"Hyundai i10 Era","Coimbatore",2013,65807,"Petrol",5,3.39,"Hyundai",1086,68.05,NA,19.81,0,1
"Maruti Swift Dzire VDI","Hyderabad",2014,81768,"Diesel",5,5.69,"Maruti",1248,74,NA,26.59,0,1
"BMW Z4 2009-2013 Roadster 2.5i","Kochi",2018,9952,"Petrol",2,58.54,"BMW",2979,306,NA,10.37,1,1
"Maruti Baleno Alpha Diesel","Hyderabad",2017,24000,"Diesel",5,8.4,"Maruti",1248,74,10.63,27.39,0,1
"Chevrolet Beat Diesel","Hyderabad",2012,72921,"Diesel",5,2.5,"Chevrolet",936,57.6,NA,25.44,0,1
"Honda Brio V MT","Pune",2012,59000,"Petrol",5,3.25,"Honda",1198,86.8,NA,19.4,0,1
"Ford Figo Diesel Titanium","Mumbai",2014,33000,"Diesel",5,3.25,"Ford",1399,68.05,NA,20,0,2
"Maruti Celerio VXI AT","Pune",2016,36789,"Petrol",5,4.25,"Maruti",998,67.04,NA,23.1,1,1
"Mercedes-Benz New C-Class C 220 CDI Elegance AT","Jaipur",2014,41000,"Diesel",5,18.5,"Mercedes-Benz",2143,170,NA,14.84,1,1
"Hyundai Santro Xing XL AT eRLX Euro III","Hyderabad",2007,71000,"Petrol",5,2.4,"Hyundai",1086,NA,NA,17,1,1
"Honda Brio S MT","Jaipur",2015,46650,"Petrol",5,4.25,"Honda",1198,86.8,NA,19.4,0,1
"Maruti Baleno Alpha CVT","Mumbai",2018,3000,"Petrol",5,8.85,"Maruti",1197,83.1,10.3,21.4,1,1
"Hyundai EON Sportz","Coimbatore",2014,14799,"Petrol",5,4.14,"Hyundai",814,55.2,NA,21.1,0,1
"Toyota Prius 2009-2016 Z4","Mumbai",2011,44000,"Electric",5,12.75,"Toyota",1798,73,NA,NA,1,1
"Hyundai i20 1.4 CRDi Sportz","Hyderabad",2015,68525,"Diesel",5,7,"Hyundai",1396,90,NA,23,0,1
"Ford Endeavour 3.2 Titanium AT 4X4","Hyderabad",2018,15000,"Diesel",7,33,"Ford",3198,197,NA,10.91,1,1
"Honda City i-VTEC VX","Ahmedabad",2017,29000,"Petrol",5,10,"Honda",1497,117.3,12.68,17.4,0,1
"Maruti SX4 ZDI","Kochi",2012,77407,"Diesel",5,3.53,"Maruti",1248,88.8,NA,21.5,0,2
"Chevrolet Optra Magnum 1.6 LS Petrol","Jaipur",2007,118000,"Petrol",5,1.35,"Chevrolet",1598,102.5,NA,12.9,0,1
"Volkswagen Vento Diesel Highline","Delhi",2013,75000,"Diesel",5,4.5,"Volkswagen",1598,103.6,NA,20.54,0,1
"Honda City V MT","Pune",2012,69000,"Petrol",5,4.9,"Honda",1497,116.3,NA,16.8,0,1
"Hyundai Creta 1.6 CRDi SX Option","Kochi",2016,52553,"Diesel",5,12.26,"Hyundai",1582,126.2,NA,19.67,0,1
"Hyundai Xcent 1.1 CRDi SX","Mumbai",2014,58000,"Diesel",5,3.99,"Hyundai",1120,71,NA,24.4,0,2
"Mercedes-Benz GLC 220d 4MATIC Style","Mumbai",2017,24000,"Diesel",5,46.95,"Mercedes-Benz",2143,170,59.77,17.9,1,1
"Ford Figo Diesel EXI","Hyderabad",2015,65542,"Diesel",5,3.8,"Ford",1399,68,NA,20,0,1
"Volkswagen Jetta 2007-2011 2.0 TDI Trendline","Ahmedabad",2013,68008,"Diesel",5,6.75,"Volkswagen",1896,105,NA,15,0,2
"Mahindra TUV 300 2015-2019 T8","Coimbatore",2017,22251,"Diesel",7,8.75,"Mahindra",1493,100,NA,18.49,0,1
"Ford Ecosport 1.5 Ti VCT MT Titanium","Chennai",2013,55000,"Petrol",5,5.2,"Ford",1499,110,NA,15.8,0,2
"Hyundai Verna 1.6 SX VTVT (O)","Kochi",2017,19387,"Petrol",5,8.42,"Hyundai",1591,121.3,NA,17.1,0,1
"Maruti Wagon R LXI CNG","Pune",2014,58000,"CNG",5,3,"Maruti",998,58.16,NA,26.6,0,1
"Hyundai i20 Sportz 1.2","Mumbai",2016,24001,"Petrol",5,5.75,"Hyundai",1197,81.83,NA,18.6,0,1
"Audi A4 New 2.0 TDI Multitronic","Kolkata",2008,17000,"Diesel",5,9.75,"Audi",1968,140.8,NA,15.2,1,1
"Nissan Micra Active XV S","Delhi",2015,28500,"Petrol",5,3.5,"Nissan",1198,67.04,NA,19.49,0,1
"Mercedes-Benz M-Class ML 250 CDI","Jaipur",2014,66000,"Diesel",5,30,"Mercedes-Benz",2143,203.2,NA,15.26,1,1
"Land Rover Discovery Sport TD4 S","Delhi",2017,22000,"Diesel",5,35,"Land",2179,147.5,NA,12.83,1,1
"Hyundai Creta 1.6 SX Option Executive","Coimbatore",2018,44383,"Petrol",5,13.25,"Hyundai",1591,121.3,17.7,15.8,0,1
"Skoda Rapid 1.6 TDI Active","Mumbai",2013,45000,"Diesel",5,3.65,"Skoda",1598,103.5,NA,20.5,0,1
"Maruti Swift Dzire VDI","Jaipur",2015,58000,"Diesel",5,5.25,"Maruti",1248,74,NA,23.4,0,1
"Hyundai Creta 1.6 SX","Delhi",2016,69000,"Petrol",5,9.7,"Hyundai",1591,121.3,14.23,15.8,0,1
"Hyundai Grand i10 CRDi Sportz","Coimbatore",2017,60993,"Diesel",5,5.21,"Hyundai",1120,70,NA,24,0,1
"Mahindra TUV 300 T8","Pune",2016,67000,"Diesel",7,6.3,"Mahindra",1493,100,NA,18.49,0,1
"Hyundai Grand i10 CRDi Sportz","Kochi",2014,51134,"Diesel",5,4.72,"Hyundai",1120,70,NA,24,0,1
"BMW X5 xDrive 30d","Chennai",2011,55000,"Diesel",5,28,"BMW",2993,245,NA,11.7,1,2
"Maruti Dzire AMT VDI","Coimbatore",2018,25082,"Diesel",5,8.37,"Maruti",1248,73.75,9.62,28.4,1,1
"Toyota Fortuner 4x4 MT","Delhi",2012,68350,"Diesel",7,14,"Toyota",2982,168.5,NA,12.55,0,1
"Audi A6 2011-2015 35 TDI Technology","Hyderabad",2015,50000,"Diesel",5,36,"Audi",1968,174.33,NA,17.68,1,1
"Honda Jazz 1.5 V i DTEC","Pune",2015,97000,"Diesel",5,6.4,"Honda",1498,98.6,NA,27.3,0,1
"Audi Q7 4.2 TDI Quattro Technology","Coimbatore",2015,56238,"Diesel",7,51.69,"Audi",4134,335.2,NA,11.33,1,1
"Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV","Jaipur",2014,72618,"Diesel",7,8,"Mahindra",2179,120,NA,12.05,0,1
"Chevrolet Cruze LTZ","Hyderabad",2012,62005,"Diesel",5,9.8,"Chevrolet",1991,147.9,NA,18.3,0,1
"Chevrolet Beat Diesel LT","Hyderabad",2012,61250,"Diesel",5,2.7,"Chevrolet",936,57.6,NA,25.44,0,1
"Audi A4 35 TDI Premium Plus","Coimbatore",2014,28469,"Diesel",5,24.37,"Audi",1968,187.74,53.14,18.25,1,1
"Skoda Rapid 1.6 MPI AT Style","Kochi",2018,21488,"Petrol",5,9.72,"Skoda",1598,103.52,NA,14.3,1,1
"Maruti Swift Dzire VDI","Pune",2014,197000,"Diesel",5,5,"Maruti",1248,74,NA,23.4,0,1
"Toyota Fortuner 3.0 Diesel","Pune",2009,138205,"Diesel",7,10.5,"Toyota",2982,171,NA,11.5,0,2
"Maruti Swift VDI","Jaipur",2012,160000,"Diesel",5,3.9,"Maruti",1248,74,NA,22.9,0,2
"Honda City 1.5 V MT Exclusive","Coimbatore",2012,67590,"Petrol",5,5.65,"Honda",1497,118,NA,17,0,1
"Mercedes-Benz M-Class ML 250 CDI","Mumbai",2012,52000,"Diesel",5,29.95,"Mercedes-Benz",2143,203.2,NA,15.26,1,1
"Maruti Swift Ldi BSIII","Bangalore",2008,100000,"Diesel",5,3,"Maruti",1248,75,NA,17.8,0,2
"Ford Aspire Titanium Diesel","Kolkata",2017,60048,"Diesel",5,6,"Ford",1498,99,8.91,26.1,0,1
"Hyundai i10 Sportz","Mumbai",2009,48000,"Petrol",5,2.11,"Hyundai",1197,78.9,NA,20.36,0,1
"Fiat Punto 1.4 Emotion","Kolkata",2010,47000,"Petrol",NA,1.49,"Fiat",NA,NA,NA,14.6,0,1
"Maruti Alto LXi","Jaipur",2011,100000,"Petrol",5,1.5,"Maruti",796,46.3,NA,19.7,0,1
"Toyota Etios Liva GD","Coimbatore",2013,62601,"Diesel",5,4.67,"Toyota",1364,NA,NA,23.59,0,1
"Maruti Swift VXI BSIV","Bangalore",2006,80010,"Petrol",5,2.85,"Maruti",1197,81.8,NA,20.4,0,2
"Mercedes-Benz New C-Class C 220 CDI Avantgarde","Coimbatore",2017,26493,"Diesel",5,33.64,"Mercedes-Benz",2143,170,NA,19.27,1,1
"Tata Indica V2 DLE BSIII","Hyderabad",2011,96000,"Diesel",5,0.91,"Tata",1396,52.8,NA,17.88,0,2
"Maruti Alto 800 VXI","Jaipur",2014,45700,"Petrol",5,2.42,"Maruti",796,47.3,NA,22.74,0,2
"Skoda Superb 2.8 V6 AT","Kolkata",2005,13000,"Petrol",5,3.25,"Skoda",2771,193.1,NA,9.3,1,1
"Volkswagen Polo Petrol Comfortline 1.2L","Kolkata",2013,38000,"Petrol",5,2.8,"Volkswagen",1198,73.9,NA,16.47,0,1
"Maruti Dzire AMT ZXI Plus","Coimbatore",2019,8018,"Petrol",5,8.3,"Maruti",1197,81.8,10.26,22,1,1
"Mahindra Scorpio VLX","Bangalore",2010,144400,"Diesel",8,5.25,"Mahindra",2179,120,NA,12.05,0,3
"Maruti Swift Vdi BSIII","Jaipur",2010,152000,"Diesel",5,2.9,"Maruti",1248,75,NA,17.8,0,1
"BMW 3 Series 320d Prestige","Pune",2013,71000,"Diesel",5,15,"BMW",1995,184,NA,18.88,1,1
"Tata Nano STD SE","Jaipur",2012,80000,"Petrol",4,0.53,"Tata",624,37.5,NA,25.4,0,2
"Toyota Innova 2.5 VX (Diesel) 8 Seater","Mumbai",2014,87143,"Diesel",8,12.5,"Toyota",2494,100,NA,12.99,0,1
"Honda Brio S Option MT","Mumbai",2012,25000,"Petrol",5,2.75,"Honda",1198,86.8,NA,18.4,0,1
"Tata Tiago AMT 1.2 Revotron XZA","Pune",2018,2000,"Petrol",5,5,"Tata",1199,83.83,6.94,23.84,1,1
"Mahindra Scorpio SLE BSIV","Kochi",2014,45239,"Diesel",8,7.09,"Mahindra",2179,120,NA,12.05,0,1
"BMW 5 Series 2003-2012 525d","Hyderabad",2011,101999,"Diesel",5,19.99,"BMW",1995,218,NA,16.73,1,1
"Toyota Corolla Altis D-4D GL","Mumbai",2014,74219,"Diesel",5,10.75,"Toyota",1364,87.2,NA,21.43,0,1
"Honda City i VTEC CVT VX","Mumbai",2016,25000,"Petrol",5,9.45,"Honda",1497,117.3,NA,18,1,1
"Hyundai Verna CRDi 1.6 SX Option","Hyderabad",2008,109606,"Diesel",5,2.9,"Hyundai",1582,126.2,15.59,22,0,1
"Maruti Swift Dzire VDI Optional","Kolkata",2015,36000,"Diesel",5,4.7,"Maruti",1248,74,NA,26.59,0,1
"Maruti Ciaz ZXi","Coimbatore",2016,41810,"Petrol",5,7.11,"Maruti",1373,91.1,NA,20.73,0,1
"Ford Ecosport 1.5 DV5 MT Titanium","Jaipur",2014,93321,"Diesel",5,6.25,"Ford",1498,89.84,NA,22.7,0,1
"Maruti Alto K10 2010-2014 VXI","Hyderabad",2011,81000,"Petrol",5,2.2,"Maruti",998,67.1,NA,20.92,0,1
"Honda Amaze V CVT Petrol","Kochi",2019,25717,"Petrol",5,8.86,"Honda",1199,88.76,9.47,19,1,1
"Mahindra XUV500 W6 2WD","Delhi",2015,37000,"Diesel",7,9.3,"Mahindra",2179,140,NA,15.1,0,1
"Mahindra TUV 300 2015-2019 T8","Coimbatore",2017,56380,"Diesel",7,7.57,"Mahindra",1493,100,NA,18.49,0,1
"Honda Jazz VX","Chennai",2017,8000,"Petrol",5,7.9,"Honda",1199,88.7,9.1,18.2,0,1
"Maruti Swift VXI BSIII W/ ABS","Kochi",2018,14589,"Petrol",5,5.65,"Maruti",1298,88.2,NA,16.1,0,1
"Volkswagen Polo Petrol Highline 1.2L","Delhi",2013,65088,"Petrol",5,3.25,"Volkswagen",1198,73.9,NA,16.47,0,1
"Hyundai Creta 1.6 SX Option Diesel","Coimbatore",2019,24864,"Diesel",5,16.27,"Hyundai",1582,126.2,19.18,20.5,0,1
"Chevrolet Beat LS","Coimbatore",2011,64831,"Petrol",5,3.21,"Chevrolet",1199,79.4,NA,18.6,0,1
"Honda Amaze VX i-DTEC","Kolkata",2013,38001,"Diesel",5,3.9,"Honda",1498,98.6,NA,25.8,0,1
"Mercedes-Benz E-Class 230 E AT","Mumbai",2008,77000,"Petrol",5,6.5,"Mercedes-Benz",2496,157.7,NA,10,1,2
"BMW 5 Series 530d M Sport","Hyderabad",2016,27000,"Diesel",5,48,"BMW",2993,265,78.31,18.59,1,1
"Audi A3 35 TDI Premium Plus","Mumbai",2016,39000,"Diesel",5,18.9,"Audi",1968,143,42.89,20.38,1,1
"Maruti Swift Dzire VDI","Pune",2015,131000,"Diesel",5,3.6,"Maruti",1248,74,NA,26.59,0,1
"Maruti Swift Dzire VDI","Kolkata",2015,43000,"Diesel",5,5.5,"Maruti",1248,74,NA,26.59,0,1
"Toyota Innova 2.5 V Diesel 7-seater","Pune",2011,68000,"Diesel",7,7,"Toyota",2494,102,NA,12.8,0,2
"BMW X3 xDrive20d","Bangalore",2016,45165,"Diesel",5,41.75,"BMW",1995,184,NA,16.09,1,1
"BMW 5 Series 2003-2012 525d","Hyderabad",2007,120000,"Diesel",5,10.5,"BMW",1995,218,NA,16.73,1,1
"Mahindra XUV500 W8 2WD","Coimbatore",2014,86091,"Diesel",7,10.09,"Mahindra",2179,140,NA,15.1,0,1
"Honda City 1.5 S MT","Delhi",2009,71499,"Petrol",5,3,"Honda",1497,118,NA,17,0,1
"Force One LX 4x4","Chennai",2014,50000,"Diesel",7,12,"Force",2200,139.01,NA,17,0,1
"Volkswagen Polo 1.5 TDI Comfortline","Jaipur",2015,66000,"Diesel",5,4.91,"Volkswagen",1498,88,9.56,20.14,0,1
"Honda Jazz S","Kolkata",2010,45000,"Petrol",5,2,"Honda",1198,90,NA,16,0,1
"Toyota Etios Liva GD SP","Hyderabad",2015,69189,"Diesel",5,5.3,"Toyota",1364,67.06,NA,23.59,0,1
"Nissan Terrano XV Premium 110 PS","Mumbai",2014,40206,"Diesel",5,7.22,"Nissan",1461,108.5,NA,19.01,0,1
"BMW X3 xDrive 20d xLine","Kochi",2017,36723,"Diesel",5,32.57,"BMW",1995,190,64.76,18.56,1,1
"Hyundai i20 1.2 Magna","Mumbai",2010,57500,"Petrol",5,2.75,"Hyundai",1197,80,NA,18.5,0,1
"Maruti Eeco 5 STR With AC Plus HTR CNG","Kochi",2018,43912,"CNG",5,4.33,"Maruti",1196,73,NA,15.1,0,1
"Ford Fiesta EXi 1.4 TDCi Ltd","Hyderabad",2011,52000,"Diesel",5,3.75,"Ford",1399,68,NA,17.8,0,1
"Honda City 1.5 V AT","Kochi",2014,60952,"Petrol",5,5.91,"Honda",1497,118,NA,16.8,1,1
"Maruti Swift VDI BSIV","Chennai",2013,87192,"Diesel",5,4.35,"Maruti",1248,74,NA,25.2,0,1
"Hyundai Grand i10 CRDi SportZ Edition","Delhi",2014,58000,"Diesel",5,3.25,"Hyundai",1120,70,NA,24,0,1
"Audi Q7 45 TDI Quattro Technology","Pune",2017,59500,"Diesel",7,68,"Audi",2967,245,99.92,14.75,1,1
"Volkswagen Ameo 1.2 MPI Highline 16 Alloy","Mumbai",2016,16650,"Petrol",5,5.5,"Volkswagen",1198,74,NA,17,0,1
"Honda City i VTEC CVT VX","Kochi",2018,34696,"Petrol",5,12.08,"Honda",1497,117.3,NA,18,1,1
"Maruti Baleno Alpha 1.3","Kochi",2018,42243,"Diesel",5,7.48,"Maruti",1248,74,NA,27.39,0,1
"Hyundai Grand i10 CRDi Sportz","Jaipur",2016,57824,"Diesel",5,5.5,"Hyundai",1120,70,NA,24,0,1
"Maruti Swift Dzire VDi","Jaipur",2011,110000,"Diesel",5,3.5,"Maruti",1248,73.9,NA,19.3,0,1
"Maruti Swift 1.3 VXi","Delhi",2006,63000,"Petrol",NA,1.6,"Maruti",NA,NA,NA,16.1,0,1
"Land Rover Freelander 2 TD4 HSE","Delhi",2013,72000,"Diesel",5,15.5,"Land",2179,115,NA,0,1,1
"Toyota Fortuner 3.0 Diesel","Hyderabad",2013,63455,"Diesel",7,19,"Toyota",2982,171,NA,11.5,0,1
"Honda Jazz VX Diesel","Hyderabad",2017,17151,"Diesel",5,8.4,"Honda",1498,98.6,11.05,27.3,0,1
"Maruti Vitara Brezza LDi Option","Pune",2016,31001,"Diesel",5,7.25,"Maruti",1248,88.5,NA,24.3,0,1
"Maruti Swift Dzire VDI","Kolkata",2014,42109,"Diesel",5,4.25,"Maruti",1248,74,NA,23.4,0,1
"Skoda Rapid 1.5 TDI AT Elegance","Delhi",2015,55000,"Diesel",5,5.7,"Skoda",1498,103.52,NA,21.66,1,2
"Land Rover Freelander 2 TD4 SE","Hyderabad",2013,46000,"Diesel",5,26,"Land",2179,115,NA,0,1,2
"Maruti Alto 800 LXI","Hyderabad",2013,30852,"Petrol",5,2.49,"Maruti",796,47.3,NA,22.74,0,1
"Volkswagen Polo Petrol Highline 1.2L","Pune",2011,65000,"Petrol",5,3,"Volkswagen",1198,73.9,NA,16.47,0,2
"Honda City i DTEC SV","Delhi",2015,65000,"Diesel",5,5.95,"Honda",1498,98.6,NA,26,0,1
"Maruti Swift Dzire LDI","Delhi",2013,72000,"Diesel",5,2.69,"Maruti",1248,74,NA,23.4,0,1
"Audi A4 2.0 TDI 177 Bhp Technology Edition","Bangalore",2014,29000,"Diesel",5,26,"Audi",1968,174.33,NA,17.11,1,1
"Honda City i VTEC VX","Kolkata",2015,32000,"Petrol",5,5.5,"Honda",1497,117.3,NA,17.8,0,1
"Ford Figo Aspire 1.2 Ti-VCT Ambiente","Chennai",2016,29875,"Petrol",5,4.85,"Ford",1196,86.8,NA,18.16,0,1
"Maruti Vitara Brezza LDi","Kochi",2018,32539,"Diesel",5,8.39,"Maruti",1248,88.5,8.63,24.3,0,1
"Renault Duster 110PS Diesel RxL","Hyderabad",2015,83090,"Diesel",5,7.99,"Renault",1461,108.45,NA,19.01,0,1
"Hyundai i20 Active 1.4 SX","Hyderabad",2016,62679,"Diesel",5,6.95,"Hyundai",1396,88.73,NA,21.19,0,1
"Mahindra Logan Petrol 1.4 GLE","Mumbai",2010,93000,"Petrol",5,1.5,"Mahindra",1390,75,NA,15.7,0,1
"Honda City ZX GXi","Mumbai",2006,44000,"Petrol",5,1.55,"Honda",1497,78,NA,17.7,0,1
"Ford Figo Petrol EXI","Bangalore",2010,78400,"Petrol",5,2.75,"Ford",1196,70,NA,15.6,0,2
"Renault Duster Petrol RxL","Mumbai",2014,71300,"Petrol",5,4.25,"Renault",1598,102.53,NA,13.06,0,1
"Hyundai i10 Sportz 1.2","Kolkata",2015,18000,"Petrol",5,2.85,"Hyundai",1197,78.9,NA,20.36,0,1
"Land Rover Discovery Sport TD4 HSE 7S","Coimbatore",2019,24013,"Diesel",7,56.14,"Land",1999,148.31,69.22,12.81,1,1
"Audi Q5 2008-2012 2.0 TFSI Quattro","Ahmedabad",2009,99100,"Petrol",5,10,"Audi",1984,208,NA,9.74,1,2
"Maruti Versa DX2 BS II","Mumbai",2003,62000,"Petrol",8,1.25,"Maruti",1298,83.1,NA,11.3,0,2
"Maruti Swift Dzire ZDI","Kolkata",2017,14000,"Diesel",5,7.5,"Maruti",1248,74,NA,26.59,0,1
"Audi A4 2.0 TDI Premium Sport Limited Edition","Coimbatore",2015,44811,"Diesel",5,25.81,"Audi",1968,174.33,NA,17.11,1,1
"Volkswagen Polo 1.2 MPI Comfortline","Ahmedabad",2014,44000,"Petrol",5,4.3,"Volkswagen",1198,74,NA,16.47,0,1
"Toyota Fortuner 3.0 Diesel","Chennai",2010,136000,"Diesel",7,11,"Toyota",2982,171,NA,11.5,0,2
"Toyota Fortuner 3.0 Diesel","Jaipur",2010,144113,"Diesel",7,11.75,"Toyota",2982,171,NA,11.5,0,2
"Honda Accord 2.4 MT","Coimbatore",2012,94989,"Petrol",5,6.58,"Honda",2354,177.6,NA,12.8,0,1
"Maruti Swift ZDi","Chennai",2012,58133,"Diesel",5,4.8,"Maruti",1248,74,NA,22.9,0,1
"Skoda Fabia 1.2 MPI Classic","Pune",2008,61000,"Petrol",5,1.65,"Skoda",1198,70,NA,17.5,0,2
"Jeep Compass 2.0 Sport","Kolkata",2017,27000,"Diesel",5,15,"Jeep",1956,170,18.45,17.1,0,1
"Tata Nano Twist XT","Ahmedabad",2014,18050,"Petrol",4,1,"Tata",624,37.5,NA,25.4,0,2
"Ford Fiesta 1.6 ZXi ABS","Hyderabad",2007,145277,"Petrol",5,1.65,"Ford",1596,101,NA,15.3,0,1
"Maruti Celerio ZDi","Ahmedabad",2015,42000,"Diesel",5,3.6,"Maruti",793,47,NA,27.62,0,1
"Toyota Fortuner 3.0 Diesel","Delhi",2011,86000,"Diesel",7,11.5,"Toyota",2982,171,NA,11.5,0,1
"Maruti Celerio ZDi","Ahmedabad",2015,42150,"Diesel",5,3.6,"Maruti",793,47,NA,27.62,0,1
"Hyundai EON Era Plus","Pune",2015,30158,"Petrol",5,3.05,"Hyundai",814,55.2,NA,21.1,0,1
"Ford Fiesta Diesel Trend","Bangalore",2011,47000,"Diesel",5,6,"Ford",1498,90,NA,23.5,0,2
"Volkswagen Polo 1.2 MPI Comfortline","Ahmedabad",2013,39000,"Petrol",5,3.75,"Volkswagen",1198,74,NA,16.47,0,1
"Volkswagen Polo 1.2 MPI Comfortline","Coimbatore",2016,32125,"Petrol",5,6.17,"Volkswagen",1199,74,NA,16.2,0,1
"Maruti Vitara Brezza ZDi","Coimbatore",2017,58829,"Diesel",5,9.05,"Maruti",1248,88.5,9.89,24.3,0,1
"Honda Brio S MT","Coimbatore",2013,67559,"Petrol",5,4.05,"Honda",1198,86.8,NA,19.4,0,1
"Maruti Swift Dzire VXi","Pune",2013,55000,"Petrol",5,4.25,"Maruti",1298,85.8,NA,17.5,0,1
"Maruti Celerio LXI MT","Kolkata",2018,30000,"Petrol",5,3.75,"Maruti",998,67.04,4.87,23.1,0,1
"Hyundai Creta 1.6 SX Plus Petrol Automatic","Mumbai",2016,28000,"Petrol",5,11.85,"Hyundai",1591,121.3,NA,13,1,1
"Ford Ecosport 1.5 DV5 MT Titanium","Kochi",2016,31826,"Diesel",5,8.24,"Ford",1498,89.84,NA,22.7,0,1
"Maruti Swift VDI BSIV W ABS","Hyderabad",2016,64000,"Diesel",5,5.99,"Maruti",1248,NA,NA,17.8,0,1
"Honda CR-V RVi MT","Jaipur",2008,100009,"Petrol",5,6.5,"Honda",1997,141.1,NA,13.1,0,2
"Land Rover Discovery Sport SD4 HSE Luxury 7S","Coimbatore",2019,17201,"Diesel",7,58.91,"Land",2179,187.7,NA,12.51,1,1
"Mahindra XUV500 W8 2WD","Delhi",2014,74345,"Diesel",7,8,"Mahindra",2179,140,NA,15.1,0,1
"Volkswagen Polo 1.2 MPI Highline","Kochi",2015,58134,"Petrol",5,4.64,"Volkswagen",1198,74,NA,16.47,0,1
"Hyundai i10 Magna AT","Kochi",2010,30566,"Petrol",5,3.32,"Hyundai",1197,80,NA,19.2,1,1
"Hyundai i10 Magna 1.2","Chennai",2012,55231,"Petrol",5,2.78,"Hyundai",1197,78.9,NA,20.36,0,2
"Chevrolet Cruze LTZ AT","Kochi",2016,67774,"Diesel",5,8.95,"Chevrolet",1998,163.7,NA,14.81,1,1
"Mercedes-Benz E-Class E 200 CGI","Mumbai",2013,50319,"Petrol",5,21.95,"Mercedes-Benz",1991,181.03,NA,12,1,1
"Hyundai Sonata 2.4 GDI","Ahmedabad",2013,45000,"Petrol",5,7.9,"Hyundai",2359,134,NA,11.7,0,1
"Mercedes-Benz New C-Class C 200 Kompressor Elegance AT","Kolkata",2007,43627,"Petrol",5,29,"Mercedes-Benz",1796,186,NA,11.74,1,1
"Volkswagen Polo Diesel Trendline 1.2L","Kolkata",2013,45000,"Diesel",5,3.25,"Volkswagen",1199,73.9,NA,22.07,0,1
"Honda City i VTEC SV","Mumbai",2014,10500,"Petrol",5,5.9,"Honda",1497,117.3,NA,17.4,0,1
"Maruti Vitara Brezza ZDi","Coimbatore",2017,21789,"Diesel",5,9.88,"Maruti",1248,88.5,11,24.3,0,1
"Hyundai Elite i20 Asta Option","Coimbatore",2019,21134,"Petrol",5,8.78,"Hyundai",1197,81.86,9.78,18.6,0,1
"Tata New Safari Dicor EX 4X2","Kolkata",2011,90000,"Diesel",7,2.75,"Tata",2179,138.1,NA,13.93,0,2
"Nissan Sunny 2011-2014 Diesel XL","Kochi",2014,51553,"Diesel",5,5.98,"Nissan",1461,84.8,NA,21.64,0,1
"BMW 3 Series 330 Ci Convertible","Delhi",2011,31000,"Petrol",5,31,"BMW",2497,215,NA,10.9,1,1
"Toyota Corolla 1.8 J","Delhi",2011,67422,"Petrol",5,3.55,"Toyota",1798,138,NA,14.53,0,2
"Hyundai Verna 1.6 SX","Kochi",2015,60519,"Diesel",5,6.24,"Hyundai",1582,126.32,NA,22.32,0,1
"Maruti Swift Dzire VDi","Kolkata",2009,34000,"Diesel",5,2.19,"Maruti",1248,73.9,NA,19.3,0,1
"Maruti Dzire VDI","Hyderabad",2013,68434,"Diesel",5,5.5,"Maruti",1248,73.75,9.14,28.4,0,1
"Maruti Alto K10 VXI","Pune",2014,17000,"Petrol",5,2.1,"Maruti",998,67.1,4.48,24.07,0,1
"Jaguar XJ 5.0 L V8 Supercharged","Coimbatore",2011,43686,"Petrol",4,50.66,"Jaguar",5000,503,NA,10.5,1,1
"Mercedes-Benz New C-Class 220 CDI AT","Kolkata",2012,22000,"Diesel",5,14,"Mercedes-Benz",2143,170,NA,14.84,1,1
"Hyundai Verna CRDi 1.6 SX Option","Mumbai",2013,79225,"Diesel",5,5.5,"Hyundai",1582,126.2,15.57,22,0,1
"Chevrolet Aveo 1.6 LT","Pune",2007,63000,"Petrol",5,1.2,"Chevrolet",1598,102,NA,14.2,0,3
"Maruti Swift VXI BSIV","Hyderabad",2014,61922,"Petrol",5,5.3,"Maruti",1197,81.8,NA,20.4,0,1
"Hyundai Verna 1.6 CRDi S","Chennai",2015,85000,"Diesel",5,6.3,"Hyundai",1582,126.2,NA,23.9,0,1
